2026-04-09 19:33:42,192.168.31.212,4.145.11.36,Possible scan: high traffic from 192.168.31.212
2026-04-09 19:33:42,192.168.31.212,4.145.11.36,Possible scan: high traffic from 192.168.31.212
2026-04-09 19:33:42,4.145.11.36,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:33:42,192.168.31.212,4.145.11.36,Possible scan: high traffic from 192.168.31.212
2026-04-09 19:33:42,4.145.11.36,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:33:42,4.145.11.36,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:33:42,4.145.11.36,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:33:42,4.145.11.36,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:33:42,4.145.11.36,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:33:42,4.145.11.36,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:33:42,192.168.31.212,4.145.11.36,Possible scan: high traffic from 192.168.31.212
2026-04-09 19:33:42,192.168.31.212,4.145.11.36,Possible scan: high traffic from 192.168.31.212
2026-04-09 19:33:42,192.168.31.212,4.145.11.36,Possible scan: high traffic from 192.168.31.212
2026-04-09 19:33:42,192.168.31.212,4.145.11.36,Possible scan: high traffic from 192.168.31.212
2026-04-09 19:33:42,4.145.11.36,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:33:42,4.145.11.36,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:33:42,4.145.11.36,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:33:42,192.168.31.212,4.145.11.36,Possible scan: high traffic from 192.168.31.212
2026-04-09 19:33:42,192.168.31.212,4.145.11.36,Possible scan: high traffic from 192.168.31.212
2026-04-09 19:33:42,192.168.31.59,224.0.0.251,Normal traffic (UDP)
2026-04-09 19:33:42,4.145.11.36,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:33:42,192.168.31.59,224.0.0.251,Normal traffic (UDP)
2026-04-09 19:33:42,192.168.31.212,4.145.11.36,Possible scan: high traffic from 192.168.31.212
2026-04-09 19:33:42,192.168.31.59,239.255.255.250,Normal traffic (UDP)
2026-04-09 19:33:42,192.168.31.212,104.18.19.125,Possible scan: high traffic from 192.168.31.212
2026-04-09 19:33:42,192.168.31.212,104.18.19.125,Possible scan: high traffic from 192.168.31.212
2026-04-09 19:33:42,192.168.31.212,104.18.19.125,Possible scan: high traffic from 192.168.31.212
